dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_AN_IMAGE_OF_A_FIRED_HYDRANT_ON_THE_STREE,_photography,463.png",-0.019469326362013817
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_BLACK_CAT_SITTING_INSIDE_OF_A_SINK_IN_THE_BATHROOM,_photography,305.png",-0.0106505723670125
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_JAL_jetliner_on_the_tarmac_at_an_airport,_photography,779.png",-0.010354666039347649
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_Texas_longhorn_bull_eating_grass_by_a_barbed_wire_fenc,_photography,1052.png",-0.005649985745549202
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_baby_elephant_having_fun_playing_in_a_river,_photography,841.png",-0.009560273960232735
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bathroom_has_yellow_walls,_brown_floors,_and_a_closet_in_it,_photography,358.png",-0.0036047082394361496
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bathroom_is_very_colorful_with_blue_yellow_and_red,_photography,21.png",-0.004278344102203846
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bathroom_with_a_modern_white_pedestal_sin,_photography,265.png",-0.006223464384675026
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bathroom_with_a_white_shower_curtain_that_has_four_trees_on_i,_photography,87.png",-0.01324639841914177
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bathroom_with_matching_shower_curtain_and_ru,_photography,68.png",-0.009903427213430405
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bear_doing_a_tightrope_act_on_a_stone_wall,_photography,967.png",-0.024385925382375717
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bedroom_with__a_large_bed_facing_a_fireplace_that_has_a_television_over_the_top_of_it,_in_a_shelf_space,_photography,253.png",-0.00812783744186163
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bicycle_is_chained_up_to_a_pole_at_a_train_station,_photography,12.png",-0.011453822255134583
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bike_behind_a_rail_for_safety_on_a_train_ride,_photography,342.png",-0.0035682294983416796
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bike_has_had_the_wheels_stolen_from_it_sits_in_a_pedestrian_zone.,_photography,574.png",-0.014839999377727509
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bird_is_walking_right_through_a_dining_room,_photography,453.png",-0.00531730754300952
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_black_and_white_cat_sitting_on_top_of_a_chair,_photography,1102.png",-0.004844676703214645
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_black_and_white_view_of_a_woman_holding_an_umbrella,_photography,858.png",-0.013359799981117249
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_black_bag_attached_to_the_long_handle_of_a_piece_of_luggage,_photography,992.png",-0.009915856644511223
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_black_bear_standing_on_top_of_a_tree,_photography,1155.png",-0.01745031215250492
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_black_cat_sits_in_a_car_and_looks_out,_photography,74.png",-0.006290287245064974
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_black_dog_laying_on_the_floor_sitting_alcohol_from_a_bottle,_photography,870.png",-0.0069040339440107346
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_black_motorcycle_parked_at_a_building_that_says_""500"",_photography,229.png",-0.010985158383846283
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_blue_and_yellow_train_is_traveling_down_the_tracks_near_some_water_and_boats,_photography,622.png",-0.013154590502381325
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_blue_bus_makes_its_way_down_a_narrow_city_street,_photography,690.png",-0.008821263909339905
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bowl_holding_a_bottle_of_champagne_below_a_black_suitcase,_photography,1020.png",-0.009414889849722385
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bright_red,_very_small_plane_waits_on_the_runway_with_a_red_BAE_SYSTEMS_flag_hanging_behind_it_on_a_building.,_photography,607.png",-0.004047446418553591
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_brightly_colored_train_is_stopped_on_the_tracks_to_let_passengers_on,_photography,810.png",-0.013444543816149235
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_brown,_white_and_black_bird_flying_in_blue_sky,_photography,655.png",-0.005306021310389042
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_brown_and_black_bird_standing_on_a_tree_branch.,_photography,699.png",-0.0026635220274329185
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_building_lined_street_with_three_lanes_and_light_traffic,_photography,738.png",-0.01224262174218893
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bunch_of_water_covering_a_lot_of_stuff_in_the_stree,_photography,1170.png",-0.01642479933798313
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bus_parked_in_the_street_in_front_of_a_building,_photography,546.png",-0.013868052512407303
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bus_stop_sign_with_a_large_building_in_the_background,_photography,719.png",-0.014988921582698822
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bus_traveling_down_the_street_in_front_of_a_large_building_with_a_clock_tower,_photography,449.png",-0.011503494344651699
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_bus_which_is_part_of_the_Metropolitan_Transit_System,_photography,517.png",-0.011166589334607124
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_busy_bus_station_with_ramp_going_downstairs,_photography,348.png",-0.005439156666398048
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_calf_laying_in_front_of_a_cow,_photography,961.png",-0.010913771577179432
/mnt/hdd-data/vaidya/dataset_512/sdxl,512,max,clean,lpips_vgg_2,"img_A_car_on_a_road_passes_a_standing_elephant,_photography,1207.png",-0.013287154026329517
